rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
4281,r083-0008-20a25ce7,83,-273,3,7,6,5,0,129,"{""relativeReattackFactor"":3.912613,""relativeReattackMinDelta"":0.004856,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.099256,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.005275,""confirmedFluxFactor"":2.353394,""confirmedMinFlux"":0.003417,""confirmedMinBandRatio"":0.016775,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":4.87242,""cooldownOverrideMinFlux"":0.024272,""cooldownOverrideMinBandRatio"":0.021982,""analyzeIntervalMs"":39}"
4282,r083-0053-9ee9d009,83,-273,3,7,6,5,0,129,"{""relativeReattackFactor"":3.781614,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":1.174086,""confirmedRmsMinDelta"":0.003932,""confirmedFluxFactor"":2.093621,""confirmedMinFlux"":0.004812,""confirmedMinBandRatio"":0.014166,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.022321,""cooldownOverrideMinBandRatio"":0.025382,""analyzeIntervalMs"":39}"
4283,r084-0031-a110b87a,84,-273,3,7,6,5,0,130,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.007007,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.428117,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":1.54979,""confirmedRmsMinDelta"":0.00855,""confirmedFluxFactor"":2.342271,""confirmedMinFlux"":0.010101,""confirmedMinBandRatio"":0.024052,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":3.83282,""cooldownOverrideMinFlux"":0.014037,""cooldownOverrideMinBandRatio"":0.045151,""analyzeIntervalMs"":39}"
4284,r087-0033-a82600df,87,-273,3,7,6,5,0,129,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006088,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.954012,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.003065,""confirmedFluxFactor"":2.260518,""confirmedMinFlux"":0.011609,""confirmedMinBandRatio"":0.019201,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":4.505998,""cooldownOverrideMinFlux"":0.023702,""cooldownOverrideMinBandRatio"":0.054733,""analyzeIntervalMs"":39}"
4285,r087-0069-4bb02d42,87,-273,3,7,6,5,0,131,"{""relativeReattackFactor"":3.898824,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.774436,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.004272,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005907,""confirmedMinBandRatio"":0.012854,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":4.599111,""cooldownOverrideMinFlux"":0.021862,""cooldownOverrideMinBandRatio"":0.025201,""analyzeIntervalMs"":39}"
4286,r088-0044-d290ae76,88,-273,3,7,6,5,0,130,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.739742,""spectralNoveltyMinBins"":33,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.007683,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.008923,""confirmedMinBandRatio"":0.008492,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":4.62465,""cooldownOverrideMinFlux"":0.028192,""cooldownOverrideMinBandRatio"":0.025993,""analyzeIntervalMs"":39}"
4287,r093-0029-76ffe2aa,93,-273,3,7,6,5,0,129,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006168,""relativeFluxFactor"":1.445314,""spectralNoveltyRatio"":1.789523,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":1.258487,""confirmedRmsMinDelta"":0.004407,""confirmedFluxFactor"":2.114993,""confirmedMinFlux"":0.010017,""confirmedMinBandRatio"":0.020689,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":4.804165,""cooldownOverrideMinFlux"":0.025001,""cooldownOverrideMinBandRatio"":0.047537,""analyzeIntervalMs"":39}"
4288,r093-0039-1a551f8a,93,-273,3,7,6,5,0,129,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":42,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.004794,""confirmedFluxFactor"":2.256011,""confirmedMinFlux"":0.0098,""confirmedMinBandRatio"":0.014484,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.020825,""cooldownOverrideMinBandRatio"":0.045826,""analyzeIntervalMs"":39}"
4289,r093-0064-6885cc96,93,-273,3,7,6,5,0,129,"{""relativeReattackFactor"":3.83074,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.00367,""confirmedFluxFactor"":2.215102,""confirmedMinFlux"":0.011451,""confirmedMinBandRatio"":0.018353,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":4.469093,""cooldownOverrideMinFlux"":0.022866,""cooldownOverrideMinBandRatio"":0.054762,""analyzeIntervalMs"":39}"
4290,r093-0080-164e6215,93,-273,3,7,6,5,0,130,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004521,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.024459,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":1.163125,""confirmedRmsMinDelta"":0.00368,""confirmedFluxFactor"":2.083508,""confirmedMinFlux"":0.005235,""confirmedMinBandRatio"":0.016265,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":4.759165,""cooldownOverrideMinFlux"":0.024791,""cooldownOverrideMinBandRatio"":0.031669,""analyzeIntervalMs"":39}"
4291,r098-0021-b4bd4c12,98,-273,3,7,6,5,0,128,"{""relativeReattackFactor"":3.877006,""relativeReattackMinDelta"":0.007374,""relativeFluxFactor"":1.491048,""spectralNoveltyRatio"":1.651934,""spectralNoveltyMinBins"":39,""cooldownFrames"":4,""confirmedRmsFactor"":1.491808,""confirmedRmsMinDelta"":0.006729,""confirmedFluxFactor"":2.098784,""confirmedMinFlux"":0.005299,""confirmedMinBandRatio"":0.01614,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.015215,""cooldownOverrideMinBandRatio"":0.054874,""analyzeIntervalMs"":43}"
4292,r106-0061-ce37cf9f,106,-273,3,7,6,5,0,128,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004988,""relativeFluxFactor"":1.45668,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":1.424826,""confirmedRmsMinDelta"":0.007331,""confirmedFluxFactor"":2.191423,""confirmedMinFlux"":0.005216,""confirmedMinBandRatio"":0.015193,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.019458,""cooldownOverrideMinBandRatio"":0.055355,""analyzeIntervalMs"":43}"
4293,r110-0064-0a969ce4,110,-273,3,7,6,5,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008016,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.846677,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":1.429118,""confirmedRmsMinDelta"":0.002735,""confirmedFluxFactor"":2.211313,""confirmedMinFlux"":0.007951,""confirmedMinBandRatio"":0.012472,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.007965,""cooldownOverrideMinBandRatio"":0.0692,""analyzeIntervalMs"":39}"
4294,r003-0016-f57c9a33,3,-273,3,7,7,5,0,129,"{""relativeReattackFactor"":3.435397,""relativeReattackMinDelta"":0.011103,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.715444,""spectralNoveltyMinBins"":39,""cooldownFrames"":4,""confirmedRmsFactor"":1.331682,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.37943,""confirmedMinFlux"":0.016647,""confirmedMinBandRatio"":0.049052,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":3.571613,""cooldownOverrideMinFlux"":0.014176,""cooldownOverrideMinBandRatio"":0.068961,""analyzeIntervalMs"":45}"
4295,r005-0048-5425e9b3,5,-273,3,7,7,5,0,129,"{""relativeReattackFactor"":3.803363,""relativeReattackMinDelta"":0.013673,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.752737,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":1.207159,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.378757,""confirmedMinFlux"":0.017196,""confirmedMinBandRatio"":0.040425,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":3.911728,""cooldownOverrideMinFlux"":0.0148,""cooldownOverrideMinBandRatio"":0.073386,""analyzeIntervalMs"":45}"
4296,r031-0078-f252f999,31,-273,3,7,7,5,0,131,"{""relativeReattackFactor"":3.936727,""relativeReattackMinDelta"":0.011481,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.531557,""spectralNoveltyMinBins"":33,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.009034,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":3.158662,""cooldownOverrideMinFlux"":0.028371,""cooldownOverrideMinBandRatio"":0.083957,""analyzeIntervalMs"":37}"
4297,r051-0039-65a6cee3,51,-273,3,7,7,5,0,130,"{""relativeReattackFactor"":3.302182,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.942494,""spectralNoveltyMinBins"":43,""cooldownFrames"":4,""confirmedRmsFactor"":1.325879,""confirmedRmsMinDelta"":0.006069,""confirmedFluxFactor"":2.120183,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":4.360779,""cooldownOverrideMinFlux"":0.025871,""cooldownOverrideMinBandRatio"":0.051845,""analyzeIntervalMs"":45}"
4298,r106-0027-34d15e56,106,-273,3,7,7,5,0,130,"{""relativeReattackFactor"":3.823103,""relativeReattackMinDelta"":0.009653,""relativeFluxFactor"":1.768408,""spectralNoveltyRatio"":1.865155,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":1.504372,""confirmedRmsMinDelta"":0.007911,""confirmedFluxFactor"":1.930791,""confirmedMinFlux"":0.008454,""confirmedMinBandRatio"":0.018779,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.265878,""cooldownOverrideMinFlux"":0.020269,""cooldownOverrideMinBandRatio"":0.045224,""analyzeIntervalMs"":37}"
4299,r110-0051-122146a2,110,-273,3,7,7,5,0,131,"{""relativeReattackFactor"":3.945156,""relativeReattackMinDelta"":0.009445,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.87628,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":1.660432,""confirmedRmsMinDelta"":0.0053,""confirmedFluxFactor"":1.995642,""confirmedMinFlux"":0.005707,""confirmedMinBandRatio"":0.025658,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.016855,""cooldownOverrideMinBandRatio"":0.041168,""analyzeIntervalMs"":37}"
4300,r101-0064-71ede184,101,-274,2,4,15,3,0,143,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.010913,""relativeFluxFactor"":1.66534,""spectralNoveltyRatio"":2.200497,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.728851,""confirmedRmsMinDelta"":0.002433,""confirmedFluxFactor"":1.664759,""confirmedMinFlux"":0.0066,""confirmedMinBandRatio"":0.013617,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":4.934193,""cooldownOverrideMinFlux"":0.017157,""cooldownOverrideMinBandRatio"":0.074958,""analyzeIntervalMs"":35}"
4301,r042-0061-15765f19,42,-274,3,6,7,4,0,133,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.010743,""relativeFluxFactor"":1.855574,""spectralNoveltyRatio"":2.008642,""spectralNoveltyMinBins"":29,""cooldownFrames"":4,""confirmedRmsFactor"":1.415642,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":2.293414,""confirmedMinFlux"":0.007191,""confirmedMinBandRatio"":0.032603,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.0547,""analyzeIntervalMs"":47}"
4302,r109-0058-681f2c9d,109,-274,3,6,7,4,0,134,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.013804,""relativeFluxFactor"":1.899068,""spectralNoveltyRatio"":2.131834,""spectralNoveltyMinBins"":19,""cooldownFrames"":4,""confirmedRmsFactor"":1.154539,""confirmedRmsMinDelta"":0.00774,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.007655,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":4.299368,""cooldownOverrideMinFlux"":0.019244,""cooldownOverrideMinBandRatio"":0.051876,""analyzeIntervalMs"":47}"
4303,r041-0062-f10a3afc,41,-274,2,6,12,4,0,135,"{""relativeReattackFactor"":3.522898,""relativeReattackMinDelta"":0.008219,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.606917,""spectralNoveltyMinBins"":36,""cooldownFrames"":4,""confirmedRmsFactor"":1.170861,""confirmedRmsMinDelta"":0.00719,""confirmedFluxFactor"":2.34833,""confirmedMinFlux"":0.004365,""confirmedMinBandRatio"":0.021123,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":4.937881,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.039409,""analyzeIntervalMs"":43}"
4304,r078-0059-2ef1b9b7,78,-274,2,6,12,4,0,137,"{""relativeReattackFactor"":3.58417,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.627199,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":1.300678,""confirmedRmsMinDelta"":0.004254,""confirmedFluxFactor"":2.371487,""confirmedMinFlux"":0.00598,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":4.279194,""cooldownOverrideMinFlux"":0.028649,""cooldownOverrideMinBandRatio"":0.046604,""analyzeIntervalMs"":43}"
4305,r007-0037-46946367,7,-274,2,6,13,4,0,139,"{""relativeReattackFactor"":2.956144,""relativeReattackMinDelta"":0.006188,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.254699,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.77379,""confirmedRmsMinDelta"":0.008032,""confirmedFluxFactor"":2.210785,""confirmedMinFlux"":0.004544,""confirmedMinBandRatio"":0.01445,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.029528,""cooldownOverrideMinBandRatio"":0.084808,""analyzeIntervalMs"":42}"
4306,r009-0070-0c3d45cd,9,-274,2,6,13,4,0,139,"{""relativeReattackFactor"":3.005478,""relativeReattackMinDelta"":0.00555,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.21774,""spectralNoveltyMinBins"":29,""cooldownFrames"":3,""confirmedRmsFactor"":1.701959,""confirmedRmsMinDelta"":0.008825,""confirmedFluxFactor"":2.160368,""confirmedMinFlux"":0.003277,""confirmedMinBandRatio"":0.011428,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":1.80273,""cooldownOverrideMinFlux"":0.029362,""cooldownOverrideMinBandRatio"":0.082195,""analyzeIntervalMs"":42}"
4307,r051-0023-1418a871,51,-274,3,7,7,5,0,129,"{""relativeReattackFactor"":3.880945,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.004237,""confirmedFluxFactor"":2.216584,""confirmedMinFlux"":0.006972,""confirmedMinBandRatio"":0.011853,""confirmedSpectralNoveltyMinBins"":18,""cooldownOverrideFactor"":3.606813,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.042289,""analyzeIntervalMs"":43}"
4308,r053-0053-14a47268,53,-274,3,7,7,5,0,129,"{""relativeReattackFactor"":3.869149,""relativeReattackMinDelta"":0.007087,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":1.574925,""confirmedRmsMinDelta"":0.005085,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005669,""confirmedMinBandRatio"":0.017321,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":3.25581,""cooldownOverrideMinFlux"":0.020766,""cooldownOverrideMinBandRatio"":0.054409,""analyzeIntervalMs"":43}"
4309,r057-0036-7ccab86e,57,-274,3,7,7,5,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.72101,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":1.454091,""confirmedRmsMinDelta"":0.005688,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.005772,""confirmedMinBandRatio"":0.007692,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.151842,""cooldownOverrideMinFlux"":0.028724,""cooldownOverrideMinBandRatio"":0.068577,""analyzeIntervalMs"":39}"
4310,r063-0010-7707a614,63,-274,3,7,7,5,0,129,"{""relativeReattackFactor"":3.781833,""relativeReattackMinDelta"":0.005754,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":1.214503,""confirmedRmsMinDelta"":0.006152,""confirmedFluxFactor"":2.351131,""confirmedMinFlux"":0.003885,""confirmedMinBandRatio"":0.0111,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.082165,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.049932,""analyzeIntervalMs"":43}"
4311,r071-0001-c78e6fcf,71,-274,3,7,7,5,0,129,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.005203,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.003765,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.010189,""confirmedMinBandRatio"":0.023123,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.020396,""cooldownOverrideMinBandRatio"":0.055891,""analyzeIntervalMs"":43}"
4312,r071-0071-fb0259bf,71,-274,3,7,7,5,0,128,"{""relativeReattackFactor"":3.921492,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.129997,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":1.160962,""confirmedRmsMinDelta"":0.00499,""confirmedFluxFactor"":2.203332,""confirmedMinFlux"":0.010828,""confirmedMinBandRatio"":0.022335,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.020535,""cooldownOverrideMinBandRatio"":0.04902,""analyzeIntervalMs"":43}"
4313,r079-0002-75f0b601,79,-274,3,7,7,5,0,129,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.005311,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.604073,""spectralNoveltyMinBins"":39,""cooldownFrames"":4,""confirmedRmsFactor"":1.188628,""confirmedRmsMinDelta"":0.004216,""confirmedFluxFactor"":2.278796,""confirmedMinFlux"":0.005518,""confirmedMinBandRatio"":0.011032,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.026899,""cooldownOverrideMinBandRatio"":0.027721,""analyzeIntervalMs"":43}"
4314,r086-0019-2f2ff4fc,86,-274,3,7,7,5,0,128,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004239,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.216493,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":1.330118,""confirmedRmsMinDelta"":0.004323,""confirmedFluxFactor"":2.06602,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.008544,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.026591,""cooldownOverrideMinBandRatio"":0.033256,""analyzeIntervalMs"":43}"
4315,r086-0054-ec0910f6,86,-274,3,7,7,5,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.004177,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":1.318414,""confirmedRmsMinDelta"":0.00476,""confirmedFluxFactor"":2.195997,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.018278,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":4.894937,""cooldownOverrideMinFlux"":0.022236,""cooldownOverrideMinBandRatio"":0.02155,""analyzeIntervalMs"":39}"
4316,r088-0043-722de244,88,-274,3,7,7,5,0,131,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006759,""relativeFluxFactor"":1.440431,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":38,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.004493,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.004872,""confirmedMinBandRatio"":0.0284,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.019911,""cooldownOverrideMinBandRatio"":0.060519,""analyzeIntervalMs"":39}"
4317,r098-0031-06e63bfd,98,-274,3,7,7,5,0,129,"{""relativeReattackFactor"":3.98669,""relativeReattackMinDelta"":0.007188,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":1.539014,""confirmedRmsMinDelta"":0.006245,""confirmedFluxFactor"":1.986614,""confirmedMinFlux"":0.003843,""confirmedMinBandRatio"":0.015835,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":4.78938,""cooldownOverrideMinFlux"":0.015385,""cooldownOverrideMinBandRatio"":0.054768,""analyzeIntervalMs"":43}"
4318,r111-0036-2a7a56f2,111,-274,3,7,7,5,0,129,"{""relativeReattackFactor"":3.878058,""relativeReattackMinDelta"":0.007297,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":1.514589,""confirmedRmsMinDelta"":0.005583,""confirmedFluxFactor"":2.223041,""confirmedMinFlux"":0.003928,""confirmedMinBandRatio"":0.018594,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":4.888655,""cooldownOverrideMinFlux"":0.0146,""cooldownOverrideMinBandRatio"":0.054292,""analyzeIntervalMs"":43}"
4319,r023-0061-0de3c950,23,-274,3,7,8,5,0,132,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.008217,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.642468,""spectralNoveltyMinBins"":37,""cooldownFrames"":3,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.006072,""confirmedFluxFactor"":2.348996,""confirmedMinFlux"":0.007734,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":13,""cooldownOverrideFactor"":3.390498,""cooldownOverrideMinFlux"":0.020337,""cooldownOverrideMinBandRatio"":0.073495,""analyzeIntervalMs"":45}"
4320,r085-0007-feadd391,85,-274,3,7,8,5,0,132,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.01651,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.870837,""spectralNoveltyMinBins"":31,""cooldownFrames"":4,""confirmedRmsFactor"":1.52093,""confirmedRmsMinDelta"":0.00519,""confirmedFluxFactor"":2.4,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.006,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.014154,""cooldownOverrideMinBandRatio"":0.037533,""analyzeIntervalMs"":37}"
4321,r106-0044-870c2392,106,-274,3,7,8,5,0,132,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.009818,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.036163,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.381966,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":2.178971,""confirmedMinFlux"":0.009156,""confirmedMinBandRatio"":0.010468,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.016651,""cooldownOverrideMinBandRatio"":0.06696,""analyzeIntervalMs"":37}"
4322,r070-0078-70021ed2,70,-274,4,8,8,6,0,129,"{""relativeReattackFactor"":3.623152,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.113824,""spectralNoveltyMinBins"":42,""cooldownFrames"":4,""confirmedRmsFactor"":1.178708,""confirmedRmsMinDelta"":0.007049,""confirmedFluxFactor"":2.152711,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.010776,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":4.375615,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.059143,""analyzeIntervalMs"":43}"
