rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
127,r002-0030-f7d7db36,2,-591,1,7,22,5,2,147,"{""relativeReattackFactor"":2.153291,""relativeReattackMinDelta"":0.004819,""relativeFluxFactor"":2.3494,""spectralNoveltyRatio"":3.362135,""spectralNoveltyMinBins"":32,""cooldownFrames"":4,""confirmedRmsFactor"":2.067301,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1,""confirmedMinFlux"":0.004182,""confirmedMinBandRatio"":0.040796,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":4.273198,""cooldownOverrideMinFlux"":0.007974,""cooldownOverrideMinBandRatio"":0.077424,""analyzeIntervalMs"":37}"
128,r003-0031-1c18fc07,3,-592,3,12,5,10,0,120,"{""relativeReattackFactor"":3.72425,""relativeReattackMinDelta"":0.016708,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.15716,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.134799,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.049938,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":4.591465,""cooldownOverrideMinFlux"":0.01228,""cooldownOverrideMinBandRatio"":0.077042,""analyzeIntervalMs"":44}"
129,r003-0036-bb721dba,3,-592,3,12,5,10,0,121,"{""relativeReattackFactor"":3.727598,""relativeReattackMinDelta"":0.016187,""relativeFluxFactor"":1.482356,""spectralNoveltyRatio"":2.529523,""spectralNoveltyMinBins"":42,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.203689,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.043686,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.579893,""cooldownOverrideMinFlux"":0.014642,""cooldownOverrideMinBandRatio"":0.07129,""analyzeIntervalMs"":44}"
130,r003-0047-4c9ab97e,3,-593,3,12,6,10,0,123,"{""relativeReattackFactor"":3.970726,""relativeReattackMinDelta"":0.016158,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.866834,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.693012,""confirmedRmsMinDelta"":0.002466,""confirmedFluxFactor"":1.660887,""confirmedMinFlux"":0.017536,""confirmedMinBandRatio"":0.023271,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":3.775008,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.057684,""analyzeIntervalMs"":44}"
131,r002-0015-c5497cec,2,-596,3,0,36,0,8,173,"{""relativeReattackFactor"":2.537499,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.842297,""spectralNoveltyMinBins"":21,""cooldownFrames"":3,""confirmedRmsFactor"":1.76176,""confirmedRmsMinDelta"":0.007188,""confirmedFluxFactor"":1.544762,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.085489,""cooldownOverrideMinFlux"":0.01653,""cooldownOverrideMinBandRatio"":0.080378,""analyzeIntervalMs"":30}"
132,r002-0010-9411ac16,2,-596,1,6,24,4,2,150,"{""relativeReattackFactor"":2.868872,""relativeReattackMinDelta"":0.004634,""relativeFluxFactor"":3.249273,""spectralNoveltyRatio"":2.311695,""spectralNoveltyMinBins"":19,""cooldownFrames"":4,""confirmedRmsFactor"":2.154334,""confirmedRmsMinDelta"":0.003269,""confirmedFluxFactor"":1.604614,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.033846,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":4.919557,""cooldownOverrideMinFlux"":0.00772,""cooldownOverrideMinBandRatio"":0.063555,""analyzeIntervalMs"":30}"
133,r003-0011-832b1a7b,3,-601,5,11,1,9,0,117,"{""relativeReattackFactor"":3.950967,""relativeReattackMinDelta"":0.013839,""relativeFluxFactor"":1.967174,""spectralNoveltyRatio"":2.810597,""spectralNoveltyMinBins"":43,""cooldownFrames"":4,""confirmedRmsFactor"":1.244117,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.338237,""confirmedMinFlux"":0.019414,""confirmedMinBandRatio"":0.038142,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":4.116039,""cooldownOverrideMinFlux"":0.014369,""cooldownOverrideMinBandRatio"":0.07819,""analyzeIntervalMs"":50}"
134,r002-0035-dea6b949,2,-604,2,9,12,7,0,132,"{""relativeReattackFactor"":3.267267,""relativeReattackMinDelta"":0.007829,""relativeFluxFactor"":3.451625,""spectralNoveltyRatio"":4.686205,""spectralNoveltyMinBins"":22,""cooldownFrames"":4,""confirmedRmsFactor"":1.805411,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1,""confirmedMinFlux"":0.005838,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":4.209086,""cooldownOverrideMinFlux"":0.007339,""cooldownOverrideMinBandRatio"":0.07212,""analyzeIntervalMs"":28}"
135,r001-0079-e3148a1b,1,-608,2,5,19,4,3,147,"{""relativeReattackFactor"":3.955412,""relativeReattackMinDelta"":0.005743,""relativeFluxFactor"":2.442357,""spectralNoveltyRatio"":3.033102,""spectralNoveltyMinBins"":21,""cooldownFrames"":2,""confirmedRmsFactor"":2.110586,""confirmedRmsMinDelta"":0.00785,""confirmedFluxFactor"":1.562877,""confirmedMinFlux"":0.010379,""confirmedMinBandRatio"":0.032581,""confirmedSpectralNoveltyMinBins"":30,""cooldownOverrideFactor"":2.227716,""cooldownOverrideMinFlux"":0.009292,""cooldownOverrideMinBandRatio"":0.059123,""analyzeIntervalMs"":27}"
136,r002-0053-2bffd44b,2,-611,2,10,10,8,0,131,"{""relativeReattackFactor"":3.148257,""relativeReattackMinDelta"":0.024684,""relativeFluxFactor"":2.544418,""spectralNoveltyRatio"":2.953412,""spectralNoveltyMinBins"":38,""cooldownFrames"":3,""confirmedRmsFactor"":1.672585,""confirmedRmsMinDelta"":0.006485,""confirmedFluxFactor"":1,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.031363,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":3.765642,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":35}"
137,r002-0033-5d514f3a,2,-615,2,11,12,9,0,133,"{""relativeReattackFactor"":2.738505,""relativeReattackMinDelta"":0.016757,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":5.127706,""spectralNoveltyMinBins"":45,""cooldownFrames"":3,""confirmedRmsFactor"":1.619754,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.449298,""confirmedMinFlux"":0.01991,""confirmedMinBandRatio"":0.043587,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":3.301472,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":37}"
138,r001-0019-13dc1567,1,-620,1,8,22,6,0,147,"{""relativeReattackFactor"":1.97382,""relativeReattackMinDelta"":0.01696,""relativeFluxFactor"":2.654903,""spectralNoveltyRatio"":2.206608,""spectralNoveltyMinBins"":37,""cooldownFrames"":4,""confirmedRmsFactor"":1.411245,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.994017,""confirmedMinFlux"":0.005114,""confirmedMinBandRatio"":0.034188,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":3.083057,""cooldownOverrideMinFlux"":0.007596,""cooldownOverrideMinBandRatio"":0.024093,""analyzeIntervalMs"":37}"
139,r001-0076-adf6a7d8,1,-620,1,9,12,7,0,134,"{""relativeReattackFactor"":3.189052,""relativeReattackMinDelta"":0.0177,""relativeFluxFactor"":2.155581,""spectralNoveltyRatio"":4.987175,""spectralNoveltyMinBins"":27,""cooldownFrames"":3,""confirmedRmsFactor"":1.893695,""confirmedRmsMinDelta"":0.00912,""confirmedFluxFactor"":1.039228,""confirmedMinFlux"":0.006785,""confirmedMinBandRatio"":0.01531,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":4.522199,""cooldownOverrideMinFlux"":0.028989,""cooldownOverrideMinBandRatio"":0.040812,""analyzeIntervalMs"":35}"
140,r001-0003-4ea4be3c,1,-625,1,4,32,2,6,161,"{""relativeReattackFactor"":1.922474,""relativeReattackMinDelta"":0.020856,""relativeFluxFactor"":1.523229,""spectralNoveltyRatio"":4.03914,""spectralNoveltyMinBins"":31,""cooldownFrames"":3,""confirmedRmsFactor"":1.436726,""confirmedRmsMinDelta"":0.002106,""confirmedFluxFactor"":1.199497,""confirmedMinFlux"":0.007293,""confirmedMinBandRatio"":0.020317,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":2.73702,""cooldownOverrideMinFlux"":0.018848,""cooldownOverrideMinBandRatio"":0.051073,""analyzeIntervalMs"":37}"
141,r001-0001-ba12f547,1,-626,1,8,23,6,0,147,"{""relativeReattackFactor"":1.879471,""relativeReattackMinDelta"":0.00799,""relativeFluxFactor"":4.317699,""spectralNoveltyRatio"":4.39687,""spectralNoveltyMinBins"":31,""cooldownFrames"":3,""confirmedRmsFactor"":1.702891,""confirmedRmsMinDelta"":0.007486,""confirmedFluxFactor"":1.761607,""confirmedMinFlux"":0.012242,""confirmedMinBandRatio"":0.035064,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":3.256412,""cooldownOverrideMinFlux"":0.014274,""cooldownOverrideMinBandRatio"":0.034175,""analyzeIntervalMs"":45}"
142,r002-0025-884672b6,2,-632,2,1,33,0,6,164,"{""relativeReattackFactor"":2.42305,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":1.528701,""spectralNoveltyRatio"":3.704863,""spectralNoveltyMinBins"":25,""cooldownFrames"":4,""confirmedRmsFactor"":1.797204,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.542781,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.043923,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":4.511211,""cooldownOverrideMinFlux"":0.018313,""cooldownOverrideMinBandRatio"":0.038892,""analyzeIntervalMs"":31}"
143,r001-0053-ce349e24,1,-633,2,10,10,8,0,131,"{""relativeReattackFactor"":3.26919,""relativeReattackMinDelta"":0.017628,""relativeFluxFactor"":2.239236,""spectralNoveltyRatio"":5.513901,""spectralNoveltyMinBins"":42,""cooldownFrames"":2,""confirmedRmsFactor"":1.22025,""confirmedRmsMinDelta"":0.002122,""confirmedFluxFactor"":1.801,""confirmedMinFlux"":0.005419,""confirmedMinBandRatio"":0.030348,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":3.35642,""cooldownOverrideMinFlux"":0.017758,""cooldownOverrideMinBandRatio"":0.06885,""analyzeIntervalMs"":36}"
144,r003-0059-0e6464b4,3,-643,2,8,25,7,2,148,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.019905,""relativeFluxFactor"":1.457493,""spectralNoveltyRatio"":3.673908,""spectralNoveltyMinBins"":26,""cooldownFrames"":3,""confirmedRmsFactor"":1.45006,""confirmedRmsMinDelta"":0.006714,""confirmedFluxFactor"":1.250394,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.039133,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":3.062499,""cooldownOverrideMinFlux"":0.007139,""cooldownOverrideMinBandRatio"":0.022716,""analyzeIntervalMs"":26}"
145,r001-0011-b0c1913f,1,-644,2,10,12,8,0,132,"{""relativeReattackFactor"":3.561571,""relativeReattackMinDelta"":0.010028,""relativeFluxFactor"":4.394056,""spectralNoveltyRatio"":5.295592,""spectralNoveltyMinBins"":20,""cooldownFrames"":2,""confirmedRmsFactor"":1.954154,""confirmedRmsMinDelta"":0.009947,""confirmedFluxFactor"":1.971784,""confirmedMinFlux"":0.013569,""confirmedMinBandRatio"":0.02819,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.01752,""cooldownOverrideMinFlux"":0.026557,""cooldownOverrideMinBandRatio"":0.084389,""analyzeIntervalMs"":29}"
146,r001-0060-f6df818b,1,-651,2,8,25,6,2,150,"{""relativeReattackFactor"":1.944586,""relativeReattackMinDelta"":0.022558,""relativeFluxFactor"":1.890146,""spectralNoveltyRatio"":5.190207,""spectralNoveltyMinBins"":27,""cooldownFrames"":4,""confirmedRmsFactor"":2.080119,""confirmedRmsMinDelta"":0.003852,""confirmedFluxFactor"":1.526815,""confirmedMinFlux"":0.009688,""confirmedMinBandRatio"":0.009577,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.030122,""cooldownOverrideMinFlux"":0.008308,""cooldownOverrideMinBandRatio"":0.04441,""analyzeIntervalMs"":43}"
147,r003-0071-e054a705,3,-654,4,12,4,10,0,119,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.012633,""relativeFluxFactor"":2.001581,""spectralNoveltyRatio"":2.804283,""spectralNoveltyMinBins"":46,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.002891,""confirmedFluxFactor"":1.5864,""confirmedMinFlux"":0.018415,""confirmedMinBandRatio"":0.035698,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":4.264281,""cooldownOverrideMinFlux"":0.013784,""cooldownOverrideMinBandRatio"":0.073099,""analyzeIntervalMs"":45}"
148,r002-0076-5a672ee9,2,-656,2,1,32,0,6,167,"{""relativeReattackFactor"":2.229862,""relativeReattackMinDelta"":0.020883,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.160657,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.381881,""confirmedRmsMinDelta"":0.00319,""confirmedFluxFactor"":1.369808,""confirmedMinFlux"":0.008555,""confirmedMinBandRatio"":0.021496,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.652922,""cooldownOverrideMinFlux"":0.008596,""cooldownOverrideMinBandRatio"":0.077453,""analyzeIntervalMs"":40}"
149,r002-0027-26f8dfc2,2,-656,3,11,5,9,0,124,"{""relativeReattackFactor"":3.190438,""relativeReattackMinDelta"":0.016909,""relativeFluxFactor"":2.336311,""spectralNoveltyRatio"":3.82596,""spectralNoveltyMinBins"":34,""cooldownFrames"":4,""confirmedRmsFactor"":1.941167,""confirmedRmsMinDelta"":0.008802,""confirmedFluxFactor"":2.160287,""confirmedMinFlux"":0.009117,""confirmedMinBandRatio"":0.026702,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":2.124965,""cooldownOverrideMinFlux"":0.022523,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":49}"
150,r001-0044-18a5d156,1,-665,2,10,12,8,0,132,"{""relativeReattackFactor"":2.976106,""relativeReattackMinDelta"":0.007367,""relativeFluxFactor"":3.156569,""spectralNoveltyRatio"":1.587699,""spectralNoveltyMinBins"":48,""cooldownFrames"":4,""confirmedRmsFactor"":1.718355,""confirmedRmsMinDelta"":0.009644,""confirmedFluxFactor"":1.237525,""confirmedMinFlux"":0.007782,""confirmedMinBandRatio"":0.016603,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":3.70014,""cooldownOverrideMinFlux"":0.005067,""cooldownOverrideMinBandRatio"":0.080558,""analyzeIntervalMs"":36}"
151,r002-0047-bcd85d7f,2,-672,3,11,3,9,0,120,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.016134,""relativeFluxFactor"":2.713029,""spectralNoveltyRatio"":3.152488,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":1.703842,""confirmedRmsMinDelta"":0.010936,""confirmedFluxFactor"":1.711837,""confirmedMinFlux"":0.006988,""confirmedMinBandRatio"":0.017895,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":2.029852,""cooldownOverrideMinFlux"":0.019646,""cooldownOverrideMinBandRatio"":0.069491,""analyzeIntervalMs"":40}"
152,r001-0009-e6bfaf7c,1,-678,2,10,11,8,0,135,"{""relativeReattackFactor"":1.961327,""relativeReattackMinDelta"":0.013311,""relativeFluxFactor"":3.908281,""spectralNoveltyRatio"":5.519362,""spectralNoveltyMinBins"":29,""cooldownFrames"":4,""confirmedRmsFactor"":1.531319,""confirmedRmsMinDelta"":0.005786,""confirmedFluxFactor"":2.260919,""confirmedMinFlux"":0.016713,""confirmedMinBandRatio"":0.022331,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":3.433406,""cooldownOverrideMinFlux"":0.006905,""cooldownOverrideMinBandRatio"":0.04042,""analyzeIntervalMs"":42}"
153,r001-0071-7dd112ac,1,-686,2,10,10,8,0,132,"{""relativeReattackFactor"":3.009307,""relativeReattackMinDelta"":0.006764,""relativeFluxFactor"":3.385662,""spectralNoveltyRatio"":4.303185,""spectralNoveltyMinBins"":25,""cooldownFrames"":3,""confirmedRmsFactor"":1.57633,""confirmedRmsMinDelta"":0.004069,""confirmedFluxFactor"":1.568844,""confirmedMinFlux"":0.011024,""confirmedMinBandRatio"":0.033425,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":4.703301,""cooldownOverrideMinFlux"":0.014273,""cooldownOverrideMinBandRatio"":0.064327,""analyzeIntervalMs"":41}"
154,r002-0039-85baf854,2,-688,1,5,31,3,5,158,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006729,""relativeFluxFactor"":2.094236,""spectralNoveltyRatio"":3.931818,""spectralNoveltyMinBins"":16,""cooldownFrames"":4,""confirmedRmsFactor"":1.795752,""confirmedRmsMinDelta"":0.00676,""confirmedFluxFactor"":1.439907,""confirmedMinFlux"":0.012501,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":3.769167,""cooldownOverrideMinFlux"":0.017228,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":25}"
155,r001-0055-b4e6f721,1,-692,2,10,17,8,0,138,"{""relativeReattackFactor"":3.711985,""relativeReattackMinDelta"":0.018619,""relativeFluxFactor"":4.356248,""spectralNoveltyRatio"":2.874527,""spectralNoveltyMinBins"":17,""cooldownFrames"":3,""confirmedRmsFactor"":2.156146,""confirmedRmsMinDelta"":0.010425,""confirmedFluxFactor"":1.344165,""confirmedMinFlux"":0.019253,""confirmedMinBandRatio"":0.029358,""confirmedSpectralNoveltyMinBins"":16,""cooldownOverrideFactor"":4.699602,""cooldownOverrideMinFlux"":0.014414,""cooldownOverrideMinBandRatio"":0.073165,""analyzeIntervalMs"":38}"
156,r001-0033-3b9d9213,1,-719,1,10,13,8,0,134,"{""relativeReattackFactor"":2.633322,""relativeReattackMinDelta"":0.019431,""relativeFluxFactor"":2.6809,""spectralNoveltyRatio"":3.365429,""spectralNoveltyMinBins"":30,""cooldownFrames"":3,""confirmedRmsFactor"":1.569944,""confirmedRmsMinDelta"":0.009564,""confirmedFluxFactor"":2.269332,""confirmedMinFlux"":0.003957,""confirmedMinBandRatio"":0.03496,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":3.550771,""cooldownOverrideMinFlux"":0.02023,""cooldownOverrideMinBandRatio"":0.085773,""analyzeIntervalMs"":46}"
157,r001-0008-05839e92,1,-721,2,13,11,10,1,126,"{""relativeReattackFactor"":3.290144,""relativeReattackMinDelta"":0.005191,""relativeFluxFactor"":1.842398,""spectralNoveltyRatio"":3.378252,""spectralNoveltyMinBins"":46,""cooldownFrames"":3,""confirmedRmsFactor"":1.762382,""confirmedRmsMinDelta"":0.003631,""confirmedFluxFactor"":1.969419,""confirmedMinFlux"":0.010932,""confirmedMinBandRatio"":0.04,""confirmedSpectralNoveltyMinBins"":10,""cooldownOverrideFactor"":3.103034,""cooldownOverrideMinFlux"":0.015048,""cooldownOverrideMinBandRatio"":0.081731,""analyzeIntervalMs"":28}"
158,r002-0070-81624696,2,-730,1,7,29,5,2,155,"{""relativeReattackFactor"":2.160437,""relativeReattackMinDelta"":0.010509,""relativeFluxFactor"":2.853387,""spectralNoveltyRatio"":2.02981,""spectralNoveltyMinBins"":14,""cooldownFrames"":4,""confirmedRmsFactor"":1.962259,""confirmedRmsMinDelta"":0.00752,""confirmedFluxFactor"":1.782544,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.041314,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.012056,""cooldownOverrideMinBandRatio"":0.07616,""analyzeIntervalMs"":35}"
159,r003-0049-2ae35470,3,-733,1,11,19,9,0,139,"{""relativeReattackFactor"":3.630041,""relativeReattackMinDelta"":0.019411,""relativeFluxFactor"":1.818441,""spectralNoveltyRatio"":3.996994,""spectralNoveltyMinBins"":34,""cooldownFrames"":3,""confirmedRmsFactor"":1.437195,""confirmedRmsMinDelta"":0.009736,""confirmedFluxFactor"":1.243304,""confirmedMinFlux"":0.02,""confirmedMinBandRatio"":0.038717,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.662536,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.034885,""analyzeIntervalMs"":34}"
160,r002-0043-bb201021,2,-738,2,3,29,2,5,159,"{""relativeReattackFactor"":3.766731,""relativeReattackMinDelta"":0.019393,""relativeFluxFactor"":2.054196,""spectralNoveltyRatio"":3.277098,""spectralNoveltyMinBins"":9,""cooldownFrames"":3,""confirmedRmsFactor"":2.141962,""confirmedRmsMinDelta"":0.002837,""confirmedFluxFactor"":1.128889,""confirmedMinFlux"":0.017088,""confirmedMinBandRatio"":0.043102,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":3.410946,""cooldownOverrideMinFlux"":0.009259,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":30}"
161,r001-0049-21332426,1,-753,1,10,14,8,0,136,"{""relativeReattackFactor"":2.555847,""relativeReattackMinDelta"":0.013666,""relativeFluxFactor"":2.461638,""spectralNoveltyRatio"":4.940202,""spectralNoveltyMinBins"":10,""cooldownFrames"":4,""confirmedRmsFactor"":1.239063,""confirmedRmsMinDelta"":0.011863,""confirmedFluxFactor"":1.081696,""confirmedMinFlux"":0.003704,""confirmedMinBandRatio"":0.030286,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.323239,""cooldownOverrideMinFlux"":0.00568,""cooldownOverrideMinBandRatio"":0.036501,""analyzeIntervalMs"":47}"
162,r001-0070-bafadd7f,1,-759,0,7,32,5,4,159,"{""relativeReattackFactor"":1.638651,""relativeReattackMinDelta"":0.023565,""relativeFluxFactor"":3.144074,""spectralNoveltyRatio"":3.2048,""spectralNoveltyMinBins"":18,""cooldownFrames"":3,""confirmedRmsFactor"":1.375617,""confirmedRmsMinDelta"":0.003028,""confirmedFluxFactor"":1.177429,""confirmedMinFlux"":0.008368,""confirmedMinBandRatio"":0.035319,""confirmedSpectralNoveltyMinBins"":19,""cooldownOverrideFactor"":1.916947,""cooldownOverrideMinFlux"":0.026573,""cooldownOverrideMinBandRatio"":0.04952,""analyzeIntervalMs"":42}"
163,r002-0041-811cd880,2,-774,2,8,21,6,2,145,"{""relativeReattackFactor"":3.58822,""relativeReattackMinDelta"":0.01792,""relativeFluxFactor"":2.74914,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":16,""cooldownFrames"":4,""confirmedRmsFactor"":1.487372,""confirmedRmsMinDelta"":0.004843,""confirmedFluxFactor"":1.657254,""confirmedMinFlux"":0.013067,""confirmedMinBandRatio"":0.043675,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.016015,""cooldownOverrideMinBandRatio"":0.073178,""analyzeIntervalMs"":33}"
164,r001-0057-21c156b5,1,-779,1,11,13,9,0,133,"{""relativeReattackFactor"":3.303438,""relativeReattackMinDelta"":0.006912,""relativeFluxFactor"":2.300859,""spectralNoveltyRatio"":3.340392,""spectralNoveltyMinBins"":41,""cooldownFrames"":2,""confirmedRmsFactor"":1.507535,""confirmedRmsMinDelta"":0.002621,""confirmedFluxFactor"":2.24727,""confirmedMinFlux"":0.005541,""confirmedMinBandRatio"":0.049187,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":2.986879,""cooldownOverrideMinFlux"":0.01667,""cooldownOverrideMinBandRatio"":0.074876,""analyzeIntervalMs"":45}"
165,r002-0031-90ebab8d,2,-791,1,8,23,6,2,147,"{""relativeReattackFactor"":2.846838,""relativeReattackMinDelta"":0.014985,""relativeFluxFactor"":2.419006,""spectralNoveltyRatio"":3.378259,""spectralNoveltyMinBins"":7,""cooldownFrames"":4,""confirmedRmsFactor"":1.15,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.602189,""confirmedMinFlux"":0.008265,""confirmedMinBandRatio"":0.025359,""confirmedSpectralNoveltyMinBins"":24,""cooldownOverrideFactor"":4.622868,""cooldownOverrideMinFlux"":0.013017,""cooldownOverrideMinBandRatio"":0.087315,""analyzeIntervalMs"":37}"
166,r002-0049-8d147fbf,2,-794,0,10,28,7,3,147,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.01267,""relativeFluxFactor"":1.696456,""spectralNoveltyRatio"":4.925047,""spectralNoveltyMinBins"":21,""cooldownFrames"":4,""confirmedRmsFactor"":1.52153,""confirmedRmsMinDelta"":0.009157,""confirmedFluxFactor"":1.554662,""confirmedMinFlux"":0.015141,""confirmedMinBandRatio"":0.030595,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":2.579512,""cooldownOverrideMinFlux"":0.01841,""cooldownOverrideMinBandRatio"":0.02,""analyzeIntervalMs"":25}"
167,r002-0005-49b2ba83,2,-797,1,11,23,9,1,143,"{""relativeReattackFactor"":2.464037,""relativeReattackMinDelta"":0.004957,""relativeFluxFactor"":2.383407,""spectralNoveltyRatio"":2.937052,""spectralNoveltyMinBins"":35,""cooldownFrames"":4,""confirmedRmsFactor"":1.947565,""confirmedRmsMinDelta"":0.007496,""confirmedFluxFactor"":1.227705,""confirmedMinFlux"":0.009822,""confirmedMinBandRatio"":0.03526,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":3.962519,""cooldownOverrideMinFlux"":0.01305,""cooldownOverrideMinBandRatio"":0.040504,""analyzeIntervalMs"":29}"
168,r001-0004-cd145d9d,1,-816,2,11,20,9,1,141,"{""relativeReattackFactor"":3.634212,""relativeReattackMinDelta"":0.024104,""relativeFluxFactor"":3.86793,""spectralNoveltyRatio"":1.696697,""spectralNoveltyMinBins"":15,""cooldownFrames"":3,""confirmedRmsFactor"":1.282721,""confirmedRmsMinDelta"":0.003303,""confirmedFluxFactor"":1.363377,""confirmedMinFlux"":0.008587,""confirmedMinBandRatio"":0.016071,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":2.306111,""cooldownOverrideMinFlux"":0.023072,""cooldownOverrideMinBandRatio"":0.057696,""analyzeIntervalMs"":38}"
