rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
385,r002-0051-fce013ee,2,-313,3,9,4,6,1,123,"{""relativeReattackFactor"":3.269005,""relativeReattackMinDelta"":0.016019,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.097603,""spectralNoveltyMinBins"":43,""cooldownFrames"":5,""cooldownOverrideFactor"":2.85331,""cooldownOverrideMinFlux"":0.029312,""cooldownOverrideMinBandRatio"":0.061194,""analyzeIntervalMs"":35}"
386,r003-0049-3a496780,3,-313,4,9,4,7,1,125,"{""relativeReattackFactor"":3.496495,""relativeReattackMinDelta"":0.020629,""relativeFluxFactor"":1.657674,""spectralNoveltyRatio"":1.739354,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":4.130702,""cooldownOverrideMinFlux"":0.023262,""cooldownOverrideMinBandRatio"":0.056213,""analyzeIntervalMs"":37}"
387,r003-0056-8b27fa41,3,-315,4,7,5,5,1,129,"{""relativeReattackFactor"":2.664038,""relativeReattackMinDelta"":0.010814,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.882918,""spectralNoveltyMinBins"":35,""cooldownFrames"":5,""cooldownOverrideFactor"":3.054775,""cooldownOverrideMinFlux"":0.027454,""cooldownOverrideMinBandRatio"":0.051649,""analyzeIntervalMs"":40}"
388,r003-0068-de8b6686,3,-315,4,7,5,5,1,127,"{""relativeReattackFactor"":3.215767,""relativeReattackMinDelta"":0.010642,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.037812,""spectralNoveltyMinBins"":38,""cooldownFrames"":5,""cooldownOverrideFactor"":2.633867,""cooldownOverrideMinFlux"":0.024826,""cooldownOverrideMinBandRatio"":0.052233,""analyzeIntervalMs"":40}"
389,r006-0023-2635eb30,6,-315,4,7,5,5,1,128,"{""relativeReattackFactor"":2.916133,""relativeReattackMinDelta"":0.012223,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.837501,""spectralNoveltyMinBins"":38,""cooldownFrames"":5,""cooldownOverrideFactor"":2.961839,""cooldownOverrideMinFlux"":0.024662,""cooldownOverrideMinBandRatio"":0.069877,""analyzeIntervalMs"":40}"
390,r006-0046-85fefc5b,6,-315,4,7,5,5,1,127,"{""relativeReattackFactor"":2.993162,""relativeReattackMinDelta"":0.013246,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.551933,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.907723,""cooldownOverrideMinFlux"":0.024934,""cooldownOverrideMinBandRatio"":0.064149,""analyzeIntervalMs"":40}"
391,r007-0022-8d2e2997,7,-315,4,7,5,5,1,128,"{""relativeReattackFactor"":2.952967,""relativeReattackMinDelta"":0.014267,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.68216,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":2.594296,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.046298,""analyzeIntervalMs"":40}"
392,r007-0034-b5c25bdd,7,-315,4,7,5,5,1,129,"{""relativeReattackFactor"":2.726255,""relativeReattackMinDelta"":0.013727,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.741486,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":2.294408,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.046997,""analyzeIntervalMs"":40}"
393,r007-0065-6e96c64e,7,-315,4,7,5,5,1,129,"{""relativeReattackFactor"":2.788764,""relativeReattackMinDelta"":0.011764,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.641713,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.879205,""cooldownOverrideMinFlux"":0.023101,""cooldownOverrideMinBandRatio"":0.065861,""analyzeIntervalMs"":40}"
394,r007-0066-32acf63c,7,-315,4,7,5,5,1,128,"{""relativeReattackFactor"":2.899732,""relativeReattackMinDelta"":0.013781,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.750716,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":2.991208,""cooldownOverrideMinFlux"":0.026303,""cooldownOverrideMinBandRatio"":0.06482,""analyzeIntervalMs"":40}"
395,r008-0049-94d2aa62,8,-315,4,7,5,5,1,127,"{""relativeReattackFactor"":2.986042,""relativeReattackMinDelta"":0.011903,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.73801,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":3.144408,""cooldownOverrideMinFlux"":0.024659,""cooldownOverrideMinBandRatio"":0.066508,""analyzeIntervalMs"":40}"
396,r002-0036-d5d41717,2,-316,2,6,9,4,3,134,"{""relativeReattackFactor"":3.3254,""relativeReattackMinDelta"":0.017422,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.106783,""spectralNoveltyMinBins"":33,""cooldownFrames"":5,""cooldownOverrideFactor"":3.000859,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.052882,""analyzeIntervalMs"":35}"
397,r005-0017-2efa30a6,5,-317,4,8,3,6,0,126,"{""relativeReattackFactor"":2.791492,""relativeReattackMinDelta"":0.010195,""relativeFluxFactor"":1.614949,""spectralNoveltyRatio"":3.512151,""spectralNoveltyMinBins"":37,""cooldownFrames"":5,""cooldownOverrideFactor"":3.051511,""cooldownOverrideMinFlux"":0.02529,""cooldownOverrideMinBandRatio"":0.053796,""analyzeIntervalMs"":40}"
398,r004-0050-c4eb36b0,4,-317,4,9,3,7,0,122,"{""relativeReattackFactor"":3.020123,""relativeReattackMinDelta"":0.016513,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.822884,""spectralNoveltyMinBins"":46,""cooldownFrames"":5,""cooldownOverrideFactor"":2.723353,""cooldownOverrideMinFlux"":0.025484,""cooldownOverrideMinBandRatio"":0.066147,""analyzeIntervalMs"":40}"
399,r004-0069-5114a8c3,4,-317,4,9,3,7,0,122,"{""relativeReattackFactor"":3.169175,""relativeReattackMinDelta"":0.014285,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.647604,""spectralNoveltyMinBins"":48,""cooldownFrames"":5,""cooldownOverrideFactor"":2.466162,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.055351,""analyzeIntervalMs"":40}"
400,r004-0004-a2d33af0,4,-322,2,7,6,5,0,130,"{""relativeReattackFactor"":2.972584,""relativeReattackMinDelta"":0.013605,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.153242,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.563807,""cooldownOverrideMinFlux"":0.029609,""cooldownOverrideMinBandRatio"":0.045006,""analyzeIntervalMs"":39}"
401,r004-0009-40a24dbf,4,-322,2,7,6,5,0,129,"{""relativeReattackFactor"":2.914581,""relativeReattackMinDelta"":0.016509,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.761651,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":2.693179,""cooldownOverrideMinFlux"":0.028806,""cooldownOverrideMinBandRatio"":0.045553,""analyzeIntervalMs"":39}"
402,r004-0028-4c00abc5,4,-322,2,7,6,5,0,129,"{""relativeReattackFactor"":2.943505,""relativeReattackMinDelta"":0.01339,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.338137,""spectralNoveltyMinBins"":38,""cooldownFrames"":5,""cooldownOverrideFactor"":3.115975,""cooldownOverrideMinFlux"":0.02578,""cooldownOverrideMinBandRatio"":0.047539,""analyzeIntervalMs"":39}"
403,r005-0011-707bcf2e,5,-322,2,7,6,5,0,129,"{""relativeReattackFactor"":3.012987,""relativeReattackMinDelta"":0.012897,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.61236,""spectralNoveltyMinBins"":38,""cooldownFrames"":5,""cooldownOverrideFactor"":2.911394,""cooldownOverrideMinFlux"":0.025862,""cooldownOverrideMinBandRatio"":0.06401,""analyzeIntervalMs"":39}"
404,r005-0068-2c0d612c,5,-323,4,8,4,6,0,126,"{""relativeReattackFactor"":2.936547,""relativeReattackMinDelta"":0.014208,""relativeFluxFactor"":1.475645,""spectralNoveltyRatio"":3.144875,""spectralNoveltyMinBins"":36,""cooldownFrames"":5,""cooldownOverrideFactor"":3.241645,""cooldownOverrideMinFlux"":0.022685,""cooldownOverrideMinBandRatio"":0.054212,""analyzeIntervalMs"":40}"
405,r007-0042-6f8b141a,7,-323,4,8,4,6,0,126,"{""relativeReattackFactor"":2.842686,""relativeReattackMinDelta"":0.015282,""relativeFluxFactor"":1.5544,""spectralNoveltyRatio"":2.800325,""spectralNoveltyMinBins"":38,""cooldownFrames"":5,""cooldownOverrideFactor"":2.566695,""cooldownOverrideMinFlux"":0.028805,""cooldownOverrideMinBandRatio"":0.052634,""analyzeIntervalMs"":40}"
406,r004-0026-a8a3f38a,4,-329,3,7,8,5,3,130,"{""relativeReattackFactor"":2.560061,""relativeReattackMinDelta"":0.00835,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.05975,""spectralNoveltyMinBins"":33,""cooldownFrames"":5,""cooldownOverrideFactor"":3.157697,""cooldownOverrideMinFlux"":0.024926,""cooldownOverrideMinBandRatio"":0.062901,""analyzeIntervalMs"":42}"
407,r005-0051-c57e15c8,5,-333,3,7,6,5,1,128,"{""relativeReattackFactor"":2.993329,""relativeReattackMinDelta"":0.013155,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.524244,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.954718,""cooldownOverrideMinFlux"":0.025945,""cooldownOverrideMinBandRatio"":0.06883,""analyzeIntervalMs"":40}"
408,r005-0060-b7b337a9,5,-333,3,7,6,5,1,129,"{""relativeReattackFactor"":2.909375,""relativeReattackMinDelta"":0.014956,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.239781,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.625518,""cooldownOverrideMinFlux"":0.028856,""cooldownOverrideMinBandRatio"":0.054284,""analyzeIntervalMs"":40}"
409,r006-0001-fa4d5762,6,-333,3,7,6,5,1,129,"{""relativeReattackFactor"":2.952631,""relativeReattackMinDelta"":0.013309,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.419396,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":2.907991,""cooldownOverrideMinFlux"":0.02586,""cooldownOverrideMinBandRatio"":0.069019,""analyzeIntervalMs"":40}"
410,r006-0042-5028f7ff,6,-333,3,7,6,5,1,130,"{""relativeReattackFactor"":2.779931,""relativeReattackMinDelta"":0.014718,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.528953,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":2.611502,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.048609,""analyzeIntervalMs"":40}"
411,r006-0056-3731ee1d,6,-333,3,7,6,5,1,128,"{""relativeReattackFactor"":3.01338,""relativeReattackMinDelta"":0.013194,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.627635,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":2.871937,""cooldownOverrideMinFlux"":0.024285,""cooldownOverrideMinBandRatio"":0.068692,""analyzeIntervalMs"":40}"
412,r007-0031-ce505a5b,7,-333,3,7,6,5,1,128,"{""relativeReattackFactor"":3.068364,""relativeReattackMinDelta"":0.012129,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.476708,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":3.145498,""cooldownOverrideMinFlux"":0.0264,""cooldownOverrideMinBandRatio"":0.063646,""analyzeIntervalMs"":40}"
413,r008-0021-932dd5c3,8,-333,3,7,6,5,1,129,"{""relativeReattackFactor"":2.929272,""relativeReattackMinDelta"":0.013589,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.503456,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":3.135567,""cooldownOverrideMinFlux"":0.0265,""cooldownOverrideMinBandRatio"":0.068535,""analyzeIntervalMs"":40}"
414,r008-0037-873e46bb,8,-333,3,7,6,5,1,128,"{""relativeReattackFactor"":2.967043,""relativeReattackMinDelta"":0.013479,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.418809,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.496992,""cooldownOverrideMinFlux"":0.029579,""cooldownOverrideMinBandRatio"":0.05214,""analyzeIntervalMs"":40}"
415,r009-0019-3361c7ee,9,-333,3,7,6,5,1,128,"{""relativeReattackFactor"":3.026133,""relativeReattackMinDelta"":0.01211,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.425233,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":3.156003,""cooldownOverrideMinFlux"":0.025234,""cooldownOverrideMinBandRatio"":0.067332,""analyzeIntervalMs"":40}"
416,r009-0021-2e2b511f,9,-333,3,7,6,5,1,129,"{""relativeReattackFactor"":2.917921,""relativeReattackMinDelta"":0.013636,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.508196,""spectralNoveltyMinBins"":39,""cooldownFrames"":5,""cooldownOverrideFactor"":3.119864,""cooldownOverrideMinFlux"":0.026697,""cooldownOverrideMinBandRatio"":0.068883,""analyzeIntervalMs"":40}"
417,r009-0032-0ed14c72,9,-333,3,7,6,5,1,129,"{""relativeReattackFactor"":2.88872,""relativeReattackMinDelta"":0.013693,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.490114,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.359857,""cooldownOverrideMinFlux"":0.028985,""cooldownOverrideMinBandRatio"":0.047034,""analyzeIntervalMs"":40}"
418,r009-0072-eabbe421,9,-333,3,7,6,5,1,128,"{""relativeReattackFactor"":2.973682,""relativeReattackMinDelta"":0.014096,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.41098,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.425113,""cooldownOverrideMinFlux"":0.02908,""cooldownOverrideMinBandRatio"":0.046486,""analyzeIntervalMs"":40}"
419,r005-0046-df1f0ec6,5,-336,4,8,7,6,4,125,"{""relativeReattackFactor"":2.866032,""relativeReattackMinDelta"":0.011884,""relativeFluxFactor"":1.522098,""spectralNoveltyRatio"":2.778488,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":3.202316,""cooldownOverrideMinFlux"":0.024459,""cooldownOverrideMinBandRatio"":0.067007,""analyzeIntervalMs"":42}"
420,r005-0055-c5b0dd1c,5,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.989219,""relativeReattackMinDelta"":0.013809,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.493468,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.594301,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.047776,""analyzeIntervalMs"":42}"
421,r005-0071-9096c041,5,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":3.058196,""relativeReattackMinDelta"":0.012863,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.5503,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.929481,""cooldownOverrideMinFlux"":0.024476,""cooldownOverrideMinBandRatio"":0.064338,""analyzeIntervalMs"":42}"
422,r005-0075-fc77d9ab,5,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.924027,""relativeReattackMinDelta"":0.013475,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.594598,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.451617,""cooldownOverrideMinFlux"":0.029449,""cooldownOverrideMinBandRatio"":0.049779,""analyzeIntervalMs"":42}"
423,r006-0013-aa55061b,6,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.93514,""relativeReattackMinDelta"":0.012449,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.748719,""spectralNoveltyMinBins"":43,""cooldownFrames"":5,""cooldownOverrideFactor"":2.99402,""cooldownOverrideMinFlux"":0.026337,""cooldownOverrideMinBandRatio"":0.062877,""analyzeIntervalMs"":42}"
424,r006-0021-b3145c70,6,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":3.069902,""relativeReattackMinDelta"":0.013183,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.494398,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.852994,""cooldownOverrideMinFlux"":0.024288,""cooldownOverrideMinBandRatio"":0.068226,""analyzeIntervalMs"":42}"
425,r006-0053-c70a085a,6,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.753887,""relativeReattackMinDelta"":0.012309,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.805192,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.977587,""cooldownOverrideMinFlux"":0.024526,""cooldownOverrideMinBandRatio"":0.070316,""analyzeIntervalMs"":42}"
426,r006-0057-62ac698e,6,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.775523,""relativeReattackMinDelta"":0.013713,""relativeFluxFactor"":1.497364,""spectralNoveltyRatio"":2.548761,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.614882,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.049317,""analyzeIntervalMs"":42}"
427,r006-0058-cbe81487,6,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.95747,""relativeReattackMinDelta"":0.012274,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.601922,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.754478,""cooldownOverrideMinFlux"":0.02613,""cooldownOverrideMinBandRatio"":0.066899,""analyzeIntervalMs"":42}"
428,r006-0068-ac66a695,6,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.771083,""relativeReattackMinDelta"":0.01335,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.756026,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":3.008079,""cooldownOverrideMinFlux"":0.02441,""cooldownOverrideMinBandRatio"":0.069003,""analyzeIntervalMs"":42}"
429,r007-0011-ff553521,7,-336,4,8,7,6,4,125,"{""relativeReattackFactor"":3.052708,""relativeReattackMinDelta"":0.013188,""relativeFluxFactor"":1.521447,""spectralNoveltyRatio"":2.679281,""spectralNoveltyMinBins"":43,""cooldownFrames"":5,""cooldownOverrideFactor"":3.115727,""cooldownOverrideMinFlux"":0.025242,""cooldownOverrideMinBandRatio"":0.066639,""analyzeIntervalMs"":42}"
430,r007-0018-925e3ac2,7,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.741824,""relativeReattackMinDelta"":0.011834,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.878417,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.947669,""cooldownOverrideMinFlux"":0.026182,""cooldownOverrideMinBandRatio"":0.069156,""analyzeIntervalMs"":42}"
431,r007-0021-ed016930,7,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.917542,""relativeReattackMinDelta"":0.01265,""relativeFluxFactor"":1.51743,""spectralNoveltyRatio"":2.5156,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.946856,""cooldownOverrideMinFlux"":0.024672,""cooldownOverrideMinBandRatio"":0.065911,""analyzeIntervalMs"":42}"
432,r007-0028-aa75df32,7,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.917953,""relativeReattackMinDelta"":0.012696,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.886947,""spectralNoveltyMinBins"":40,""cooldownFrames"":5,""cooldownOverrideFactor"":2.857169,""cooldownOverrideMinFlux"":0.025086,""cooldownOverrideMinBandRatio"":0.069616,""analyzeIntervalMs"":42}"
433,r007-0039-140aca31,7,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.732076,""relativeReattackMinDelta"":0.013605,""relativeFluxFactor"":1.473949,""spectralNoveltyRatio"":2.724332,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.374676,""cooldownOverrideMinFlux"":0.02986,""cooldownOverrideMinBandRatio"":0.05007,""analyzeIntervalMs"":42}"
434,r007-0043-7c230301,7,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.758999,""relativeReattackMinDelta"":0.013049,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.617598,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.958861,""cooldownOverrideMinFlux"":0.024332,""cooldownOverrideMinBandRatio"":0.066775,""analyzeIntervalMs"":42}"
435,r007-0051-e8797517,7,-336,4,8,7,6,4,125,"{""relativeReattackFactor"":2.910481,""relativeReattackMinDelta"":0.014133,""relativeFluxFactor"":1.532505,""spectralNoveltyRatio"":2.776993,""spectralNoveltyMinBins"":43,""cooldownFrames"":5,""cooldownOverrideFactor"":3.01885,""cooldownOverrideMinFlux"":0.025991,""cooldownOverrideMinBandRatio"":0.066752,""analyzeIntervalMs"":42}"
436,r007-0060-dcf820c1,7,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.763638,""relativeReattackMinDelta"":0.013362,""relativeFluxFactor"":1.436648,""spectralNoveltyRatio"":2.596786,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.94752,""cooldownOverrideMinFlux"":0.02508,""cooldownOverrideMinBandRatio"":0.070712,""analyzeIntervalMs"":42}"
437,r007-0064-a8f90542,7,-336,4,8,7,6,4,125,"{""relativeReattackFactor"":2.962463,""relativeReattackMinDelta"":0.012934,""relativeFluxFactor"":1.486257,""spectralNoveltyRatio"":2.736792,""spectralNoveltyMinBins"":43,""cooldownFrames"":5,""cooldownOverrideFactor"":2.482379,""cooldownOverrideMinFlux"":0.02971,""cooldownOverrideMinBandRatio"":0.049093,""analyzeIntervalMs"":42}"
438,r007-0069-3afb0c00,7,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.805054,""relativeReattackMinDelta"":0.012733,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.705756,""spectralNoveltyMinBins"":43,""cooldownFrames"":5,""cooldownOverrideFactor"":2.493979,""cooldownOverrideMinFlux"":0.02917,""cooldownOverrideMinBandRatio"":0.050229,""analyzeIntervalMs"":42}"
439,r008-0055-a6cff559,8,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.906536,""relativeReattackMinDelta"":0.011715,""relativeFluxFactor"":1.467273,""spectralNoveltyRatio"":2.669141,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.931374,""cooldownOverrideMinFlux"":0.026434,""cooldownOverrideMinBandRatio"":0.066121,""analyzeIntervalMs"":42}"
440,r008-0064-21186cdd,8,-336,4,8,7,6,4,125,"{""relativeReattackFactor"":3.162877,""relativeReattackMinDelta"":0.012475,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.579874,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":3.208408,""cooldownOverrideMinFlux"":0.024151,""cooldownOverrideMinBandRatio"":0.063713,""analyzeIntervalMs"":42}"
441,r008-0080-2088570a,8,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.955648,""relativeReattackMinDelta"":0.011629,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.695845,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.902489,""cooldownOverrideMinFlux"":0.025278,""cooldownOverrideMinBandRatio"":0.066196,""analyzeIntervalMs"":42}"
442,r009-0011-4f35e499,9,-336,4,8,7,6,4,125,"{""relativeReattackFactor"":2.953894,""relativeReattackMinDelta"":0.013119,""relativeFluxFactor"":1.505042,""spectralNoveltyRatio"":2.718913,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":3.023323,""cooldownOverrideMinFlux"":0.025617,""cooldownOverrideMinBandRatio"":0.066265,""analyzeIntervalMs"":42}"
443,r009-0018-a88d0507,9,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.896997,""relativeReattackMinDelta"":0.013837,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.631799,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.602894,""cooldownOverrideMinFlux"":0.029667,""cooldownOverrideMinBandRatio"":0.050364,""analyzeIntervalMs"":42}"
444,r009-0023-6fe8035a,9,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.871583,""relativeReattackMinDelta"":0.013573,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.721426,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.573054,""cooldownOverrideMinFlux"":0.029946,""cooldownOverrideMinBandRatio"":0.051287,""analyzeIntervalMs"":42}"
445,r009-0029-82aae4e3,9,-336,4,8,7,6,4,125,"{""relativeReattackFactor"":3.123906,""relativeReattackMinDelta"":0.012246,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.578868,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":3.099075,""cooldownOverrideMinFlux"":0.025696,""cooldownOverrideMinBandRatio"":0.064036,""analyzeIntervalMs"":42}"
446,r009-0036-860fe73e,9,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.977483,""relativeReattackMinDelta"":0.013428,""relativeFluxFactor"":1.53746,""spectralNoveltyRatio"":2.687327,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.910365,""cooldownOverrideMinFlux"":0.025019,""cooldownOverrideMinBandRatio"":0.065293,""analyzeIntervalMs"":42}"
447,r009-0046-de3d88a7,9,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.907728,""relativeReattackMinDelta"":0.013791,""relativeFluxFactor"":1.542624,""spectralNoveltyRatio"":2.553657,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":3.039231,""cooldownOverrideMinFlux"":0.026784,""cooldownOverrideMinBandRatio"":0.064095,""analyzeIntervalMs"":42}"
448,r009-0047-e21610b3,9,-336,4,8,7,6,4,126,"{""relativeReattackFactor"":2.799273,""relativeReattackMinDelta"":0.013958,""relativeFluxFactor"":1.484785,""spectralNoveltyRatio"":2.472602,""spectralNoveltyMinBins"":42,""cooldownFrames"":5,""cooldownOverrideFactor"":2.393956,""cooldownOverrideMinFlux"":0.03,""cooldownOverrideMinBandRatio"":0.049438,""analyzeIntervalMs"":42}"
449,r009-0055-90707f37,9,-336,4,8,7,6,4,127,"{""relativeReattackFactor"":2.847858,""relativeReattackMinDelta"":0.012454,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.543661,""spectralNoveltyMinBins"":41,""cooldownFrames"":5,""cooldownOverrideFactor"":2.734125,""cooldownOverrideMinFlux"":0.0263,""cooldownOverrideMinBandRatio"":0.071186,""analyzeIntervalMs"":42}"
